,oem,version,segment,size,mass_in_running_order(kg),distance_between_axles,area(m²),conpet_novo,fuel_type,engine_type,direct_injection,displacement(cm³),power(cv),transmission_type,cylinder_number,turbo,ebd_(abs),traction_control,lane_change_blink,front_airbags,emergency_lightning,electronic_stability_control,blind_spot_monitoring,fatigue_detection,collision_mitigation_braking_system,forward_collision_warning,lane_departure,lane_keep_assist,adaptive_high_beam,cruise_control,adaptive_cruise_control,buckle_unlock_indicator_(passenger),buckle_unlock_indicator_(pilot),tpms,stop/start,gear_change_indicator,led_daytime_running_lights,led_backlight,hidraulic_steering,electric_steering,air_conditioning,automatic_air_conditioning,reverse_camera,auxiliary_parking_with_guides,rear_parking_sensors,front_and_rear_parking_sensors,parking_assistant,jam_assist,bluetooth_with_wireless_charging,hill_assist,downhill_assist,keyless_entry,start-stop_button,color_liquid_crystal_display_on_the_panel,entire_digital_and_configurable_cluster,audio_system_(as),display_audio_(da),android_auto,carplay_(apple),embedded_navigation_(nav),total_itens,prices
2779,RENAULT,RENAULT/OROCH 20 DYN42,PICKUP CAR DERIVED,SMALL,1346.0,2829.0,8.5587,2.24,FLEX,COMBUSTION,0,2.0,143.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,85358.582
2780,RENAULT,RENAULT/OROCH 20 DYN42,PICKUP CAR DERIVED,SMALL,1355.0,2829.0,8.5587,2.11,FLEX,COMBUSTION,0,2.0,143.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,87974.829
2781,RENAULT,RENAULT/OROCH 20 DYN42,PICKUP CAR DERIVED,SMALL,1355.0,2829.0,8.5587,2.11,FLEX,COMBUSTION,0,2.0,143.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,91396.664
2782,RENAULT,RENAULT/OROCH 20 DYN42,PICKUP CAR DERIVED,SMALL,1355.0,2829.0,8.5587,2.11,FLEX,COMBUSTION,0,2.0,143.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,81079.131
2783,RENAULT,RENAULT/OROCH 20 DYN42,PICKUP CAR DERIVED,SMALL,1355.0,2829.0,8.5587,2.11,FLEX,COMBUSTION,0,2.0,143.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,79613.55
2784,RENAULT,RENAULT/OROCH 20 DYN42,PICKUP CAR DERIVED,SMALL,1355.0,2829.0,8.5587,2.11,FLEX,COMBUSTION,0,2.0,143.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,79326.372
2785,RENAULT,RENAULT/OROCH 20 DYN42AT,PICKUP CAR DERIVED,SMALL,1375.0,2829.0,8.5587,2.34,FLEX,COMBUSTION,0,2.0,143.0,AUTOMATIC,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,88650.2
2786,RENAULT,RENAULT/OROCH 20 DYN42AT,PICKUP CAR DERIVED,SMALL,1375.0,2829.0,8.5587,2.34,FLEX,COMBUSTION,0,2.0,143.0,AUTOMATIC,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,90236.623
2787,RENAULT,RENAULT/OROCH 20 DYN42AT,PICKUP CAR DERIVED,SMALL,1375.0,2829.0,8.5587,2.4,FLEX,COMBUSTION,0,2.0,143.0,AUTOMATIC,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,93567.86400000002
2788,RENAULT,RENAULT/OROCH 20 DYN42AT,PICKUP CAR DERIVED,SMALL,1375.0,2829.0,8.5587,2.4,FLEX,COMBUSTION,0,2.0,143.0,AUTOMATIC,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,86503.116
2789,RENAULT,RENAULT/OROCH 20 DYN42AT,PICKUP CAR DERIVED,SMALL,1375.0,2829.0,8.5587,2.4,FLEX,COMBUSTION,0,2.0,143.0,AUTOMATIC,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,84817.05
2790,RENAULT,RENAULT/OROCH 20 DYN42AT,PICKUP CAR DERIVED,SMALL,1375.0,2829.0,8.5587,2.4,FLEX,COMBUSTION,0,2.0,143.0,AUTOMATIC,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,12,84484.00200000001
2791,RENAULT,I/RENAULT FLUENCE DYN PL,SEDAN,LARGE,1369.0,2700.0,8.3622,2.31,FLEX,COMBUSTION,0,2.0,140.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,12,110001.184
2792,RENAULT,I/RENAULT FLUENCE DYN PL,SEDAN,LARGE,1372.0,2700.0,8.3622,2.31,FLEX,COMBUSTION,0,2.0,140.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,12,111758.815
2793,RENAULT,I/RENAULT FLUENCE DYN20M,SEDAN,LARGE,1369.0,2700.0,8.3622,2.33,FLEX,COMBUSTION,0,2.0,140.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,98167.76
2794,RENAULT,I/RENAULT FLUENCE GTLINE,SEDAN,LARGE,1369.0,2700.0,8.3622,2.33,FLEX,COMBUSTION,0,2.0,140.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,13,115342.576
2795,RENAULT,I/RENAULT FLUENCE PRI20A,SEDAN,LARGE,1372.0,2700.0,8.3622,2.33,FLEX,COMBUSTION,0,2.0,140.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,17,119811.904
2809,RENAULT,I/RENAULT LOGAN ZEN16MT,SEDAN,MEDIUM,1080.0,2635.0,7.5255,1.74,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,13,66128.907
2816,RENAULT,RENAULT/LOGAN DYN 16 SCE,SEDAN,MEDIUM,1062.0,2635.0,7.536817,1.62,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,13,64261.95
2817,RENAULT,RENAULT/LOGAN DYN 16 SCE,SEDAN,MEDIUM,1062.0,2635.0,7.536817,1.62,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,15,65990.795
2818,RENAULT,RENAULT/LOGAN DYN 16RSCE,SEDAN,MEDIUM,1069.0,2635.0,7.536817,1.76,FLEX,COMBUSTION,0,1.6,115.0,AMT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14,70037.675
2819,RENAULT,RENAULT/LOGAN DYN 16RSCE,SEDAN,MEDIUM,1069.0,2635.0,7.536817,1.76,FLEX,COMBUSTION,0,1.6,115.0,AMT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15,71854.185
2820,RENAULT,RENAULT/LOGAN DYNA 16 M,SEDAN,MEDIUM,1070.0,2635.0,7.536817,1.91,FLEX,COMBUSTION,0,1.6,98.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11,61892.32
2821,RENAULT,RENAULT/LOGAN DYNA 16 M,SEDAN,MEDIUM,1070.0,2635.0,7.536817,1.89,FLEX,COMBUSTION,0,1.6,98.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,11,63052.987
2822,RENAULT,RENAULT/LOGAN DYNA 16 R,SEDAN,MEDIUM,1070.0,2635.0,7.536817,2.08,FLEX,COMBUSTION,0,1.6,98.0,AMT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,66979.36
2823,RENAULT,RENAULT/LOGAN DYNA 16 R,SEDAN,MEDIUM,1070.0,2635.0,7.536817,2.08,FLEX,COMBUSTION,0,1.6,98.0,AMT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,68377.095
2824,RENAULT,RENAULT/LOGAN EXP 16 SCE,SEDAN,MEDIUM,1062.0,2635.0,7.536817,1.62,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,60000.25
2825,RENAULT,RENAULT/LOGAN EXP 16 SCE,SEDAN,MEDIUM,1062.0,2635.0,7.536817,1.62,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12,61289.02
2826,RENAULT,RENAULT/LOGAN EXP 16 SCE,SEDAN,MEDIUM,1062.0,2635.0,7.536817,1.61,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,12,62702.346
2828,RENAULT,RENAULT/LOGAN EXP 16RSCE,SEDAN,MEDIUM,1069.0,2635.0,7.536817,1.76,FLEX,COMBUSTION,0,1.6,115.0,AMT,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11,65327.375
2829,RENAULT,RENAULT/LOGAN EXP 16RSCE,SEDAN,MEDIUM,1069.0,2635.0,7.536817,1.76,FLEX,COMBUSTION,0,1.6,115.0,AMT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14,64441.975000000006
2838,RENAULT,RENAULT/LOGAN EXPR 16 R,SEDAN,MEDIUM,1070.0,2635.0,7.536817,2.08,FLEX,COMBUSTION,0,1.6,98.0,AMT,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,62679.600000000006
2839,RENAULT,RENAULT/LOGAN EXPR 16 R,SEDAN,MEDIUM,1070.0,2635.0,7.536817,2.08,FLEX,COMBUSTION,0,1.6,98.0,AMT,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,63901.075
2840,RENAULT,RENAULT/LOGAN INT16CVT,SEDAN,MEDIUM,1160.0,2635.0,7.5255,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,19,71308.064
2845,RENAULT,RENAULT/LOGAN ZEN16CVT,SEDAN,MEDIUM,1150.0,2635.0,7.5255,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,15,68724.064
2846,RENAULT,RENAULT/LOGAN ZEN16CVT,SEDAN,MEDIUM,1150.0,2635.0,7.5255,1.74,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,15,68556.027
2847,RENAULT,RENAULT/LOGAN ZEN16MT,SEDAN,MEDIUM,1080.0,2635.0,7.5255,1.74,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,13,61488.864
2848,RENAULT,RENAULT/LOGAN ZEN16MT,SEDAN,MEDIUM,1080.0,2635.0,7.5255,1.57,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,13,61375.797000000006
2849,RENAULT,RENAULT/MASTER FUR L3H2,COMERCIAL,LARGE,2067.0,4332.0,12.82986,3.41,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,169231.475
2850,RENAULT,RENAULT/MASTER FUR L3H2,COMERCIAL,LARGE,2067.0,4332.0,12.82986,3.41,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,162606.92700000005
2851,RENAULT,RENAULT/MASTER FUR L3H2,COMERCIAL,LARGE,2067.0,4332.0,12.82986,3.41,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,195499.15
2852,RENAULT,RENAULT/MASTER NIKS AMB2,COMERCIAL,LARGE,1907.0,3182.0,10.44936,3.41,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,151233.725
2853,RENAULT,RENAULT/MASTER NIKS AMB2,COMERCIAL,LARGE,1907.0,3182.0,10.44936,3.41,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,145313.697
2854,RENAULT,RENAULT/MASTER RETH ACES,COMERCIAL,LARGE,2540.0,4332.0,12.82986,3.62,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,13,213694.3375
2855,RENAULT,RENAULT/MASTER RETH ACES,COMERCIAL,LARGE,2540.0,4332.0,12.82986,3.62,DIESEL,COMBUSTION,0,2.3,130.0,MANUAL,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,13,205329.2955
2856,RENAULT,I/RENAULT SANDERO ZEN16M,HATCHBACK,SMALL,1070.0,2590.0,7.0411,1.66,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,14,62690.48700000001
2858,RENAULT,RENAULT/SANDERO 16GTLINE,HATCHBACK,SMALL,1075.0,2590.0,7.049844,1.71,FLEX,COMBUSTION,0,1.6,98.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,60308.48
2859,RENAULT,RENAULT/SANDERO 16GTLINE,HATCHBACK,SMALL,1079.0,2590.0,7.03598,1.71,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,62243.25
2860,RENAULT,RENAULT/SANDERO 16GTLINE,HATCHBACK,SMALL,1079.0,2590.0,7.03598,1.71,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,63888.825
2861,RENAULT,RENAULT/SANDERO 16GTLINE,HATCHBACK,SMALL,1079.0,2590.0,7.03598,1.71,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,62594.406
2862,RENAULT,RENAULT/SANDERO 20 RS,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.37,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,71315.456
2863,RENAULT,RENAULT/SANDERO 20 RS,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.37,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14,72643.72
2864,RENAULT,RENAULT/SANDERO 20 RS,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.37,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,14,70526.625
2865,RENAULT,RENAULT/SANDERO 20 RS,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.1,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,73172.526
2866,RENAULT,RENAULT/SANDERO 20 RS,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.1,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,19,67675.75
2867,RENAULT,RENAULT/SANDERO 20 RS,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.1,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,19,67957.70999999999
2876,RENAULT,RENAULT/SANDERO DYNA 16,HATCHBACK,SMALL,1053.0,2590.0,7.03598,1.66,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,13,60897.45
2877,RENAULT,RENAULT/SANDERO DYNA 16R,HATCHBACK,SMALL,1055.0,2590.0,7.03598,1.77,FLEX,COMBUSTION,0,1.6,98.0,AMT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,62800.72
2878,RENAULT,RENAULT/SANDERO DYNA 16R,HATCHBACK,SMALL,1056.0,2590.0,7.03598,1.77,FLEX,COMBUSTION,0,1.6,115.0,AMT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,66673.175
2893,RENAULT,RENAULT/SANDERO INT16CVT,HATCHBACK,SMALL,1140.0,2590.0,7.0411,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,20,68620.704
2896,RENAULT,RENAULT/SANDERO RLI16CVT,HATCHBACK,SMALL,1140.0,2590.0,7.0411,1.77,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,17,74389.34999999999
2898,RENAULT,RENAULT/SANDERO RS20MT,HATCHBACK,SMALL,1161.0,2590.0,7.049844,2.1,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,19,68051.37299999999
2899,RENAULT,RENAULT/SANDERO RS20MT,HATCHBACK,SMALL,1181.0,2590.0,7.05331,2.1,FLEX,COMBUSTION,0,2.0,145.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,21,70477.497
2903,RENAULT,RENAULT/SANDERO ZEN16CVT,HATCHBACK,SMALL,1140.0,2590.0,7.0411,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,16,65106.46400000001
2904,RENAULT,RENAULT/SANDERO ZEN16CVT,HATCHBACK,SMALL,1140.0,2590.0,7.0411,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,16,65825.517
2907,RENAULT,RENAULT/SANDERO EXPR 16R,HATCHBACK,SMALL,1102.0,2590.0,7.160226,1.77,FLEX,COMBUSTION,0,1.6,115.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,65025.86
2908,RENAULT,RENAULT/SANDERO SIN16CVT,HATCHBACK,SMALL,1151.0,2590.0,7.0411,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,20,73375.26400000001
2909,RENAULT,RENAULT/SANDERO SIN16CVT,HATCHBACK,SMALL,1140.0,2590.0,7.0411,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,20,67848.11700000001
2910,RENAULT,RENAULT/SANDERO SIN16CVT,HATCHBACK,SMALL,1151.0,2590.0,7.0411,1.91,FLEX,COMBUSTION,0,1.6,115.0,CVT,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,20,73309.137
2911,RENAULT,RENAULT/SANDERO STEP 16,HATCHBACK,SMALL,1120.0,2590.0,7.160226,1.98,FLEX,COMBUSTION,0,1.6,98.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,65162.560000000005
2912,RENAULT,RENAULT/SANDERO STEP 16,HATCHBACK,SMALL,1120.0,2590.0,7.160226,1.79,FLEX,COMBUSTION,0,1.6,98.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,66197.98
